-1.875000156250000000e+05,-1.699709375000000000e+04,-1.098827441406250000e+04,-2.906030859375000000e+04,-2.683512500000000000e+04,-2.939750585937500000e+04,-7.561058593750000000e+03
-1.875000156250000000e+05,-1.708632226562500000e+04,-1.113061035156250000e+04,-2.917550781250000000e+04,-2.681603515625000000e+04,-2.943382812500000000e+04,-7.529475585937500000e+03
-1.875000156250000000e+05,-1.711962500000000000e+04,-1.114171875000000000e+04,-2.923637304687500000e+04,-2.678691210937500000e+04,-2.943163671875000000e+04,-7.517562011718750000e+03
-1.875000156250000000e+05,-1.705172070312500000e+04,-1.101096093750000000e+04,-2.916022070312500000e+04,-2.681655078125000000e+04,-2.940559765625000000e+04,-7.563003417968750000e+03
-1.875000156250000000e+05,-1.698517968750000000e+04,-1.092528710937500000e+04,-2.905943554687500000e+04,-2.684618945312500000e+04,-2.938375976562500000e+04,-7.589378417968750000e+03
-1.875000156250000000e+05,-1.698721484375000000e+04,-1.097535449218750000e+04,-2.904452734375000000e+04,-2.685760937500000000e+04,-2.939761718750000000e+04,-7.579342285156250000e+03
-1.875000156250000000e+05,-1.707577148437500000e+04,-1.112236230468750000e+04,-2.916314843750000000e+04,-2.683051953125000000e+04,-2.944151757812500000e+04,-7.539131835937500000e+03
-1.875000156250000000e+05,-1.710565625000000000e+04,-1.113483398437500000e+04,-2.922419140625000000e+04,-2.681114062500000000e+04,-2.944688085937500000e+04,-7.539601074218750000e+03
-1.875000156250000000e+05,-1.704088085937500000e+04,-1.101232421875000000e+04,-2.915253125000000000e+04,-2.683641992187500000e+04,-2.942225000000000000e+04,-7.583544433593750000e+03
-1.875000156250000000e+05,-1.697847460937500000e+04,-1.093004785156250000e+04,-2.905881054687500000e+04,-2.685568750000000000e+04,-2.939893750000000000e+04,-7.602520996093750000e+03
-1.875000156250000000e+05,-1.698714648437500000e+04,-1.098105468750000000e+04,-2.905087500000000000e+04,-2.685434765625000000e+04,-2.940530664062500000e+04,-7.578493164062500000e+03
-1.875000156250000000e+05,-1.708583007812500000e+04,-1.112819628906250000e+04,-2.917503906250000000e+04,-2.681263867187500000e+04,-2.943666601562500000e+04,-7.519886718750000000e+03
-1.875000156250000000e+05,-1.711169140625000000e+04,-1.113648828125000000e+04,-2.922729687500000000e+04,-2.679911523437500000e+04,-2.943841015625000000e+04,-7.524580566406250000e+03
-1.875000156250000000e+05,-1.703670117187500000e+04,-1.100707226562500000e+04,-2.914531054687500000e+04,-2.682942382812500000e+04,-2.941263867187500000e+04,-7.575542480468750000e+03
-1.875000156250000000e+05,-1.696193359375000000e+04,-1.091817871093750000e+04,-2.904039257812500000e+04,-2.686118750000000000e+04,-2.939225390625000000e+04,-7.603437500000000000e+03
-1.875000156250000000e+05,-1.696213476562500000e+04,-1.096491601562500000e+04,-2.902445507812500000e+04,-2.687274218750000000e+04,-2.940582031250000000e+04,-7.594362792968750000e+03
-1.875000156250000000e+05,-1.705295117187500000e+04,-1.111263867187500000e+04,-2.914343359375000000e+04,-2.683838867187500000e+04,-2.944645703125000000e+04,-7.544071289062500000e+03
-1.875000156250000000e+05,-1.708104687500000000e+04,-1.112631835937500000e+04,-2.920125781250000000e+04,-2.682218359375000000e+04,-2.944884765625000000e+04,-7.545837402343750000e+03
-1.875000156250000000e+05,-1.701848437500000000e+04,-1.100523925781250000e+04,-2.913131835937500000e+04,-2.683774023437500000e+04,-2.941994726562500000e+04,-7.579565917968750000e+03
-1.875000156250000000e+05,-1.696689648437500000e+04,-1.092825976562500000e+04,-2.904691796875000000e+04,-2.684410937500000000e+04,-2.939117968750000000e+04,-7.583320800781250000e+03
-1.875000156250000000e+05,-1.700502929687500000e+04,-1.099305761718750000e+04,-2.906182812500000000e+04,-2.681245898437500000e+04,-2.938387109375000000e+04,-7.531241699218750000e+03
-1.875000156250000000e+05,-1.710272851562500000e+04,-1.114042187500000000e+04,-2.918208007812500000e+04,-2.679120312500000000e+04,-2.941628125000000000e+04,-7.496529296875000000e+03
-1.875000156250000000e+05,-1.714264843750000000e+04,-1.115924218750000000e+04,-2.924908984375000000e+04,-2.676484960937500000e+04,-2.941281640625000000e+04,-7.490404785156250000e+03
-1.875000156250000000e+05,-1.705241406250000000e+04,-1.101301757812500000e+04,-2.915510156250000000e+04,-2.683145898437500000e+04,-2.939607617187500000e+04,-7.579789550781250000e+03
-1.875000156250000000e+05,-1.698611914062500000e+04,-1.092805859375000000e+04,-2.905811718750000000e+04,-2.684359570312500000e+04,-2.937848437500000000e+04,-7.582315429687500000e+03
-1.875000156250000000e+05,-1.700308398437500000e+04,-1.098257421875000000e+04,-2.905507812500000000e+04,-2.683317968750000000e+04,-2.938112304687500000e+04,-7.553124023437500000e+03
-1.875000156250000000e+05,-1.709787695312500000e+04,-1.112797265625000000e+04,-2.917515039062500000e+04,-2.679634375000000000e+04,-2.941245898437500000e+04,-7.503749023437500000e+03
-1.875000156250000000e+05,-1.711672070312500000e+04,-1.113192871093750000e+04,-2.922193359375000000e+04,-2.680407812500000000e+04,-2.942336718750000000e+04,-7.531822753906250000e+03
-1.875000156250000000e+05,-1.703211914062500000e+04,-1.099889160156250000e+04,-2.913388867187500000e+04,-2.685470507812500000e+04,-2.941236914062500000e+04,-7.593267578125000000e+03
-1.875000156250000000e+05,-1.698053125000000000e+04,-1.092781250000000000e+04,-2.905277539062500000e+04,-2.684650195312500000e+04,-2.938561523437500000e+04,-7.577151855468750000e+03
-1.875000156250000000e+05,-1.699490234375000000e+04,-1.097902050781250000e+04,-2.904872851562500000e+04,-2.684542773437500000e+04,-2.939144921875000000e+04,-7.559382324218750000e+03
-1.875000156250000000e+05,-1.708258984375000000e+04,-1.112486523437500000e+04,-2.916211914062500000e+04,-2.682980468750000000e+04,-2.943628710937500000e+04,-7.530369628906250000e+03
-1.875000156250000000e+05,-1.710811523437500000e+04,-1.113990820312500000e+04,-2.921571875000000000e+04,-2.682524414062500000e+04,-2.945041210937500000e+04,-7.541947753906250000e+03
-1.875000156250000000e+05,-1.704959765625000000e+04,-1.102312011718750000e+04,-2.915022851562500000e+04,-2.682955859375000000e+04,-2.941824804687500000e+04,-7.558666992187500000e+03
-1.875000156250000000e+05,-1.698209570312500000e+04,-1.093174609375000000e+04,-2.905094140625000000e+04,-2.684609960937500000e+04,-2.938445312500000000e+04,-7.576771972656250000e+03
-1.875000156250000000e+05,-1.698654296875000000e+04,-1.097468457031250000e+04,-2.903927539062500000e+04,-2.684799804687500000e+04,-2.939191796875000000e+04,-7.557035156250000000e+03
-1.875000156250000000e+05,-1.709714062500000000e+04,-1.113579589843750000e+04,-2.917895117187500000e+04,-2.678405078125000000e+04,-2.941666210937500000e+04,-7.478871582031250000e+03
-1.875000156250000000e+05,-1.713931835937500000e+04,-1.115544238281250000e+04,-2.924730273437500000e+04,-2.676987890625000000e+04,-2.941250390625000000e+04,-7.487409667968750000e+03
-1.875000156250000000e+05,-1.706081835937500000e+04,-1.101985742187500000e+04,-2.916151562500000000e+04,-2.682888867187500000e+04,-2.939692578125000000e+04,-7.561237304687500000e+03
