-7.932383537292480469e+00,-1.394698047637939453e+01,-4.490664228796958923e-02,-2.718677282333374023e+00,-1.695895433425903320e+00,-1.966591453552246094e+01,-1.508127975463867188e+01
-8.667996406555175781e+00,-1.396405696868896484e+01,-9.539910405874252319e-02,-4.326688766479492188e+00,-4.448399066925048828e+00,-2.050684356689453125e+01,-1.631379127502441406e+01
-7.798881053924560547e+00,-1.107701015472412109e+01,-1.317328333854675293e+00,-5.892330646514892578e+00,-7.086397647857666016e+00,-1.704534912109375000e+01,-1.387675762176513672e+01
-4.638732433319091797e+00,-4.848477363586425781e+00,-2.898066997528076172e+00,-6.593401432037353516e+00,-8.559362411499023438e+00,-9.312369346618652344e+00,-7.748892784118652344e+00
6.743226051330566406e-01,4.219510078430175781e+00,-3.794008970260620117e+00,-5.741580486297607422e+00,-8.210398674011230469e+00,1.174991965293884277e+00,9.603183865547180176e-01
7.156229972839355469e+00,1.471899318695068359e+01,-3.337957382202148438e+00,-3.166581630706787109e+00,-5.960874557495117188e+00,1.179203414916992188e+01,1.027884864807128906e+01
1.335269165039062500e+01,2.458953285217285156e+01,-1.589837908744812012e+00,6.080243587493896484e-01,-2.341269493103027344e+00,1.978325653076171875e+01,1.799552726745605469e+01
1.800977134704589844e+01,3.155288124084472656e+01,7.845470905303955078e-01,4.577849388122558594e+00,1.690675139427185059e+00,2.358368873596191406e+01,2.257629966735839844e+01
2.042645835876464844e+01,3.360114669799804688e+01,3.065074920654296875e+00,7.805501461029052734e+00,5.237709045410156250e+00,2.333761596679687500e+01,2.356717491149902344e+01
2.022497367858886719e+01,2.969819831848144531e+01,4.903633594512939453e+00,9.769831657409667969e+00,7.855014801025390625e+00,2.014929008483886719e+01,2.119146156311035156e+01
1.176829814910888672e+01,8.963583946228027344e+00,7.200697898864746094e+00,9.452739715576171875e+00,1.043388080596923828e+01,8.607111930847167969e+00,8.178083419799804688e+00
4.935382843017578125e+00,-1.976979136466979980e+00,7.624081611633300781e+00,7.442751407623291016e+00,1.055661773681640625e+01,1.501949310302734375e+00,-1.013145446777343750e+00
-1.766347050666809082e+00,-9.969854354858398438e+00,7.278638362884521484e+00,4.637929916381835938e+00,9.693342208862304688e+00,-5.285729885101318359e+00,-1.038851451873779297e+01
-6.969789981842041016e+00,-1.447623825073242188e+01,5.738653182983398438e+00,1.411265850067138672e+00,7.509940147399902344e+00,-1.052959251403808594e+01,-1.826039886474609375e+01
-9.898516654968261719e+00,-1.614237976074218750e+01,2.742130517959594727e+00,-1.850262641906738281e+00,3.897193193435668945e+00,-1.328969287872314453e+01,-2.294077301025390625e+01
-1.073101520538330078e+01,-1.606122779846191406e+01,-1.432045817375183105e+00,-4.736627101898193359e+00,-7.634193301200866699e-01,-1.360720348358154297e+01,-2.363803291320800781e+01
-1.045191383361816406e+01,-1.517051124572753906e+01,-5.948856353759765625e+00,-6.948486804962158203e+00,-5.676437854766845703e+00,-1.261542797088623047e+01,-2.093867492675781250e+01
-9.966925621032714844e+00,-1.376594161987304688e+01,-9.659506797790527344e+00,-8.353864669799804688e+00,-9.810008049011230469e+00,-1.161078929901123047e+01,-1.611144065856933594e+01
-9.407379150390625000e+00,-1.161397838592529297e+01,-1.144305229187011719e+01,-8.888172149658203125e+00,-1.208981418609619141e+01,-1.097846317291259766e+01,-1.012505245208740234e+01
-8.299793243408203125e+00,-8.554991722106933594e+00,-1.061645793914794922e+01,-8.463306427001953125e+00,-1.173548507690429688e+01,-1.005817794799804688e+01,-3.405225992202758789e+00
-1.073101520538330078e+01,-1.606122779846191406e+01,-1.432045817375183105e+00,-4.736627101898193359e+00,-7.634193301200866699e-01,-1.360720348358154297e+01,-2.363803291320800781e+01
-1.045191383361816406e+01,-1.517051124572753906e+01,-5.948856353759765625e+00,-6.948486804962158203e+00,-5.676437854766845703e+00,-1.261542797088623047e+01,-2.093867492675781250e+01
-9.966925621032714844e+00,-1.376594161987304688e+01,-9.659506797790527344e+00,-8.353864669799804688e+00,-9.810008049011230469e+00,-1.161078929901123047e+01,-1.611144065856933594e+01
-9.407379150390625000e+00,-1.161397838592529297e+01,-1.144305229187011719e+01,-8.888172149658203125e+00,-1.208981418609619141e+01,-1.097846317291259766e+01,-1.012505245208740234e+01
-8.299793243408203125e+00,-8.554991722106933594e+00,-1.061645793914794922e+01,-8.463306427001953125e+00,-1.173548507690429688e+01,-1.005817794799804688e+01,-3.405225992202758789e+00
-6.168880462646484375e+00,-4.812555789947509766e+00,-7.281637191772460938e+00,-7.029434680938720703e+00,-8.715986251831054688e+00,-7.919301986694335938e+00,3.921186447143554688e+00
-3.126392126083374023e+00,-1.118892788887023926e+00,-2.386398077011108398e+00,-4.746448993682861328e+00,-3.947903871536254883e+00,-4.419697761535644531e+00,1.322870922088623047e+01
-3.664780557155609131e-01,9.131056666374206543e-01,2.569069623947143555e+00,-2.170722723007202148e+00,1.001808524131774902e+00,-9.919402003288269043e-01,3.091016578674316406e+01
6.792284548282623291e-02,-7.812881469726562500e-01,5.907479763031005859e+00,-3.318170607089996338e-01,4.388007640838623047e+00,-1.584507375955581665e-01,6.762577819824218750e+01
-3.114532232284545898e+00,-6.733916759490966797e+00,6.278060436248779297e+00,-3.051992952823638916e-01,4.872784614562988281e+00,-3.236247062683105469e+00,1.269036788940429688e+02
-5.896793842315673828e+00,-1.782029151916503906e+00,-6.295028209686279297e+00,-4.866812229156494141e+00,-6.186594486236572266e+00,5.044260025024414062e+00,1.194821548461914062e+02
5.583373546600341797e+00,1.587079811096191406e+01,-3.839579820632934570e+00,4.483263790607452393e-01,-3.276218652725219727e+00,1.966136360168457031e+01,-3.981605148315429688e+01
