-1.495539760589599609e+01,-1.600157737731933594e+01,-8.695705413818359375e+00,-1.563788223266601562e+01,-2.190069198608398438e+01,-1.413790702819824219e+01,-2.416068267822265625e+01,9.228210195999508869e-09
-1.253142547607421875e+01,-1.461069202423095703e+01,-6.616297245025634766e+00,-1.424885368347167969e+01,-1.713591194152832031e+01,-1.200502777099609375e+01,-1.976446914672851562e+01,-1.054517184684300446e-08
-6.570387840270996094e+00,-1.023235893249511719e+01,-4.073287248611450195e-01,-1.053983116149902344e+01,-8.159883499145507812e+00,-5.006362438201904297e+00,-1.188239479064941406e+01,9.965813951851032471e-09
-4.387566745281219482e-01,-5.089952945709228516e+00,4.385443210601806641e+00,-5.195429801940917969e+00,-4.645483493804931641e-01,1.407395243644714355e+00,-6.353901863098144531e+00,-9.333950501400067878e-09
3.203110456466674805e+00,-9.363650679588317871e-01,3.849549055099487305e+00,5.805279016494750977e-01,2.790698766708374023e+00,3.072279691696166992e+00,-5.340575218200683594e+00,1.100201174608628207e-08
4.456325531005859375e+00,1.507223725318908691e+00,-1.886929124593734741e-01,5.080218791961669922e+00,2.339384555816650391e+00,9.616931676864624023e-01,-5.571605205535888672e+00,-9.066821071712638513e-09
5.684384822845458984e+00,3.504220008850097656e+00,-1.595726490020751953e+00,7.201216697692871094e+00,1.634359359741210938e+00,3.694297075271606445e-01,-2.442967653274536133e+00,1.077179057062949141e-08
8.492372512817382812e+00,7.012044906616210938e+00,2.265497684478759766e+00,7.944446086883544922e+00,3.145410060882568359e+00,3.882317304611206055e+00,3.233601808547973633e+00,-9.454828919785995822e-09
1.026352405548095703e+01,1.019621372222900391e+01,6.532049655914306641e+00,8.188405990600585938e+00,5.055778503417968750e+00,7.558045864105224609e+00,6.818141460418701172e+00,1.003418592659954811e-08
6.555824756622314453e+00,9.103107452392578125e+00,5.592622280120849609e+00,8.161721229553222656e+00,4.554615020751953125e+00,6.992637634277343750e+00,8.925696372985839844e+00,-1.093317880673794207e-08
4.708072662353515625e+00,8.117837905883789062e+00,5.261548519134521484e+00,7.344439506530761719e+00,4.557230472564697266e+00,7.344428539276123047e+00,1.186596679687500000e+01,9.228210195999508869e-09
4.102972984313964844e+00,8.788417816162109375e+00,5.727202892303466797e+00,5.979286193847656250e+00,5.178619861602783203e+00,7.818871974945068359e+00,1.248867321014404297e+01,-1.054517184684300446e-08
2.486494302749633789e+00,8.126328468322753906e+00,5.160089492797851562e+00,2.997463703155517578e+00,4.536679744720458984e+00,6.319743633270263672e+00,1.077604389190673828e+01,9.965813951851032471e-09
2.213960289955139160e-01,5.311457157135009766e+00,5.242134094238281250e+00,-1.421288728713989258e+00,3.882087707519531250e+00,5.127271652221679688e+00,1.169046401977539062e+01,-9.333950501400067878e-09
-4.706487655639648438e-01,3.097828626632690430e+00,7.955151557922363281e+00,-5.006793975830078125e+00,6.378625869750976562e+00,7.471907138824462891e+00,1.751537132263183594e+01,1.100201174608628207e-08
1.261704683303833008e+00,4.241610527038574219e+00,1.134963130950927734e+01,-4.475144386291503906e+00,1.240301609039306641e+01,1.189641857147216797e+01,2.230567359924316406e+01,-9.066821071712638513e-09
4.065837383270263672e+00,7.850784301757812500e+00,1.063355922698974609e+01,9.956079721450805664e-01,1.727103424072265625e+01,1.274837017059326172e+01,1.839531707763671875e+01,1.077179057062949141e-08
5.582278728485107422e+00,9.942283630371093750e+00,4.702268600463867188e+00,6.908166408538818359e+00,1.580805397033691406e+01,7.684219837188720703e+00,7.967719078063964844e+00,-9.454828919785995822e-09
6.343764305114746094e+00,9.634045600891113281e+00,-1.370774626731872559e+00,9.425299644470214844e+00,9.642402648925781250e+00,9.704148173332214355e-01,-5.777994990348815918e-01,1.003418592659954811e-08
6.343764305114746094e+00,9.634045600891113281e+00,-1.370774626731872559e+00,9.425299644470214844e+00,9.642402648925781250e+00,9.704148173332214355e-01,-5.777994990348815918e-01,-1.093317880673794207e-08
6.375341892242431641e+00,7.322557926177978516e+00,-4.597093105316162109e+00,8.412309646606445312e+00,3.320565700531005859e+00,-3.823195457458496094e+00,-4.111695766448974609e+00,9.228210195999508869e-09
4.239574432373046875e+00,2.694342613220214844e+00,-6.142754554748535156e+00,5.169110774993896484e+00,-9.732296466827392578e-01,-6.853052616119384766e+00,-5.457542896270751953e+00,-1.054517184684300446e-08
5.656791925430297852e-01,-2.958925962448120117e+00,-7.276154994964599609e+00,1.324930429458618164e+00,-3.047283172607421875e+00,-9.182877540588378906e+00,-7.414164543151855469e+00,9.965813951851032471e-09
-3.261771202087402344e+00,-7.946072101593017578e+00,-8.695058822631835938e+00,-2.046710491180419922e+00,-4.286780834197998047e+00,-1.154921627044677734e+01,-1.062014675140380859e+01,-9.333950501400067878e-09
-5.830260276794433594e+00,-1.088327598571777344e+01,-9.961387634277343750e+00,-3.989390373229980469e+00,-6.206619739532470703e+00,-1.352721977233886719e+01,-1.458475208282470703e+01,1.100201174608628207e-08
-7.224818229675292969e+00,-1.200042057037353516e+01,-1.035104656219482422e+01,-4.914834976196289062e+00,-9.642302513122558594e+00,-1.397499942779541016e+01,-1.729747009277343750e+01,-9.066821071712638513e-09
-7.591285228729248047e+00,-1.145938014984130859e+01,-9.304852485656738281e+00,-5.564487457275390625e+00,-1.285224533081054688e+01,-1.187591266632080078e+01,-1.658535766601562500e+01,1.077179057062949141e-08
-6.225263595581054688e+00,-8.672715187072753906e+00,-7.153872013092041016e+00,-5.431177616119384766e+00,-1.274307918548583984e+01,-7.939820766448974609e+00,-1.252118396759033203e+01,-9.454828919785995822e-09
-4.664262294769287109e+00,-5.508478164672851562e+00,-5.130116462707519531e+00,-5.108356952667236328e+00,-9.578046798706054688e+00,-4.647414207458496094e+00,-7.248499870300292969e+00,1.003418592659954811e-08
-6.475879669189453125e+00,-6.616729736328125000e+00,-3.835794925689697266e+00,-6.688573837280273438e+00,-7.036683559417724609e+00,-5.776267051696777344e+00,-6.197496414184570312e+00,-1.093317880673794207e-08
-9.405748367309570312e+00,-1.047542762756347656e+01,-6.019063949584960938e+00,-8.161618232727050781e+00,-1.071115016937255859e+01,-8.316044807434082031e+00,-1.012837791442871094e+01,9.228210195999508869e-09
-1.073410987854003906e+01,-1.231828880310058594e+01,-7.618554115295410156e+00,-8.530170440673828125e+00,-1.315939235687255859e+01,-7.540397644042968750e+00,-1.069687175750732422e+01,-1.054517184684300446e-08
-9.043721199035644531e+00,-1.056278800964355469e+01,-5.296242713928222656e+00,-7.001085281372070312e+00,-1.031801128387451172e+01,-2.252213954925537109e+00,-5.603762149810791016e+00,9.965813951851032471e-09
-4.472806930541992188e+00,-6.013023853302001953e+00,4.795527160167694092e-01,-3.153583765029907227e+00,-2.430453538894653320e+00,3.913505792617797852e+00,5.623184442520141602e-01,-9.333950501400067878e-09
-2.001368403434753418e-01,-2.317894935607910156e+00,3.855034112930297852e+00,9.855170249938964844e-01,4.356953620910644531e+00,5.732310295104980469e+00,2.507102012634277344e+00,1.100201174608628207e-08
7.764117717742919922e-01,-2.254280090332031250e+00,1.656870126724243164e+00,2.139376401901245117e+00,4.727490425109863281e+00,3.541632652282714844e+00,1.309660196304321289e+00,-9.066821071712638513e-09
-2.904140353202819824e-01,-3.691692590713500977e+00,-1.973012924194335938e+00,6.042848825454711914e-01,6.104269027709960938e-01,2.362097978591918945e+00,1.004786610603332520e+00,1.077179057062949141e-08
-8.421302437782287598e-01,-3.220915794372558594e+00,-2.030342340469360352e+00,-4.301874339580535889e-01,-2.727398633956909180e+00,4.251599311828613281e+00,2.365518569946289062e+00,-9.454828919785995822e-09
1.122687816619873047e+00,5.970481038093566895e-01,2.199976921081542969e+00,1.400444507598876953e+00,-2.280019998550415039e+00,7.221603870391845703e+00,3.909763813018798828e+00,1.003418592659954811e-08
1.122687816619873047e+00,5.970480442047119141e-01,2.199976921081542969e+00,1.400444388389587402e+00,-2.280019998550415039e+00,7.221603870391845703e+00,3.909763813018798828e+00,-1.093317880673794207e-08
4.834325790405273438e+00,5.542150020599365234e+00,7.621484279632568359e+00,4.256872653961181641e+00,8.832917213439941406e-01,9.207088470458984375e+00,6.523328781127929688e+00,9.228210195999508869e-09
7.900522232055664062e+00,8.911516189575195312e+00,1.130551624298095703e+01,5.035531997680664062e+00,4.929053783416748047e+00,9.988224029541015625e+00,1.120089435577392578e+01,-1.054517184684300446e-08
9.001978874206542969e+00,1.055166530609130859e+01,1.147937011718750000e+01,3.985758066177368164e+00,8.800207138061523438e+00,9.085934638977050781e+00,1.496340084075927734e+01,9.965813951851032471e-09
7.556404590606689453e+00,1.101210403442382812e+01,7.973258018493652344e+00,2.800839662551879883e+00,1.100743389129638672e+01,6.165072441101074219e+00,1.472637081146240234e+01,-9.333950501400067878e-09
5.224081516265869141e+00,1.126084709167480469e+01,4.247350692749023438e+00,2.363496541976928711e+00,1.132010841369628906e+01,3.301254987716674805e+00,1.141332435607910156e+01,1.100201174608628207e-08
3.669945478439331055e+00,1.077575206756591797e+01,3.920971870422363281e+00,1.656119465827941895e+00,1.030290699005126953e+01,2.474843978881835938e+00,8.741478919982910156e+00,-9.066821071712638513e-09
3.364133834838867188e+00,8.994521141052246094e+00,7.423169136047363281e+00,1.850739121437072754e-01,9.008533477783203125e+00,3.758760929107666016e+00,8.673560142517089844e+00,1.077179057062949141e-08
3.925359249114990234e+00,7.022836685180664062e+00,1.099029350280761719e+01,-3.519096970558166504e-01,8.388089179992675781e+00,5.188586235046386719e+00,8.798175811767578125e+00,-9.454828919785995822e-09
3.302956581115722656e+00,4.928147792816162109e+00,9.753402709960937500e+00,5.495727658271789551e-01,7.832017421722412109e+00,4.489258766174316406e+00,6.384366989135742188e+00,1.003418592659954811e-08
3.925359249114990234e+00,7.022836685180664062e+00,1.099029350280761719e+01,-3.519096970558166504e-01,8.388089179992675781e+00,5.188586235046386719e+00,8.798175811767578125e+00,-1.093317880673794207e-08
3.302956581115722656e+00,4.928147792816162109e+00,9.753402709960937500e+00,5.495727658271789551e-01,7.832017421722412109e+00,4.489258766174316406e+00,6.384366989135742188e+00,9.228210195999508869e-09
1.677007555961608887e+00,3.069123029708862305e+00,4.226042747497558594e+00,2.079004049301147461e+00,7.095135211944580078e+00,2.330545663833618164e+00,2.295835971832275391e+00,-1.054517184684300446e-08
9.319198727607727051e-01,1.943082094192504883e+00,-1.163333296775817871e+00,2.786204099655151367e+00,6.212547302246093750e+00,7.025626897811889648e-01,-3.878985345363616943e-01,9.965813951851032471e-09
1.706894159317016602e+00,1.651021718978881836e+00,-3.650413990020751953e+00,2.130726337432861328e+00,4.949473857879638672e+00,-4.297514259815216064e-01,-1.706363677978515625e+00,-9.333950501400067878e-09
2.359459161758422852e+00,1.457234501838684082e+00,-5.175314903259277344e+00,1.516347169876098633e+00,2.066088914871215820e+00,-3.760546684265136719e+00,-6.032693862915039062e+00,1.100201174608628207e-08
-2.197273075580596924e-01,-1.244579792022705078e+00,-8.758050918579101562e+00,8.215979933738708496e-01,-4.154187202453613281e+00,-1.010999965667724609e+01,-1.409370040893554688e+01,-9.066821071712638513e-09
-5.127903461456298828e+00,-6.300254344940185547e+00,-1.276720237731933594e+01,-8.984161615371704102e-01,-1.159319114685058594e+01,-1.541227912902832031e+01,-2.064249229431152344e+01,1.077179057062949141e-08
-8.853220939636230469e+00,-1.035855579376220703e+01,-1.482189846038818359e+01,-3.001885890960693359e+00,-1.632975769042968750e+01,-1.678114509582519531e+01,-2.211051750183105469e+01,-9.454828919785995822e-09
-9.461352348327636719e+00,-1.043934535980224609e+01,-1.473930549621582031e+01,-3.954614639282226562e+00,-1.714763832092285156e+01,-1.523617172241210938e+01,-1.931662368774414062e+01,1.003418592659954811e-08
5.859179496765136719e-01,1.689877271652221680e+00,3.572952270507812500e+00,-5.199986457824707031e+00,-8.162384033203125000e+00,1.551780581474304199e+00,5.011168479919433594e+00,-1.093317880673794207e-08
2.763418674468994141e+00,2.469049215316772461e+00,8.795152664184570312e+00,-4.328026294708251953e+00,-3.061783552169799805e+00,6.602437973022460938e+00,7.386574745178222656e+00,9.228210195999508869e-09
2.291898250579833984e+00,1.335643529891967773e+00,8.039514541625976562e+00,-1.213881969451904297e+00,1.628536462783813477e+00,7.542699813842773438e+00,5.705219268798828125e+00,-1.054517184684300446e-08
1.127130031585693359e+00,2.724616229534149170e-01,4.378682613372802734e+00,3.326345205307006836e+00,5.029476165771484375e+00,6.146942615509033203e+00,3.930526494979858398e+00,9.965813951851032471e-09
5.696669220924377441e-01,-8.817827701568603516e-01,1.396858930587768555e+00,6.505823612213134766e+00,5.363506793975830078e+00,4.769251823425292969e+00,3.453902244567871094e+00,-9.333950501400067878e-09
8.430181741714477539e-01,-2.800993680953979492e+00,1.053227901458740234e+00,6.319166183471679688e+00,2.817115068435668945e+00,5.368175506591796875e+00,4.110583782196044922e+00,1.100201174608628207e-08
1.261779785156250000e+00,-5.106428146362304688e+00,2.814175844192504883e+00,3.531929254531860352e+00,2.336758673191070557e-01,7.948341846466064453e+00,5.690007686614990234e+00,-9.066821071712638513e-09
1.467216610908508301e+00,-6.169366359710693359e+00,4.524482250213623047e+00,9.109469056129455566e-01,3.435300588607788086e-01,1.022909355163574219e+01,6.966437816619873047e+00,1.077179057062949141e-08
2.109493494033813477e+00,-4.718751907348632812e+00,4.438639163970947266e+00,3.061807453632354736e-01,3.054837703704833984e+00,1.008905792236328125e+01,7.230795860290527344e+00,-9.454828919785995822e-09
2.812835216522216797e+00,-1.793615937232971191e+00,3.014528274536132812e+00,3.602636158466339111e-01,6.014966487884521484e+00,7.931064605712890625e+00,7.863337039947509766e+00,1.003418592659954811e-08
3.483668804168701172e+00,5.859607696533203125e+00,1.073240876197814941e+00,1.967048645019531250e+00,7.702244758605957031e+00,1.283561468124389648e+00,5.237465858459472656e+00,-1.093317880673794207e-08
1.983810186386108398e+00,7.116212844848632812e+00,-2.240512222051620483e-01,3.227162122726440430e+00,6.221952438354492188e+00,-1.933014273643493652e+00,2.719831705093383789e+00,9.228210195999508869e-09
7.863213121891021729e-02,5.858812808990478516e+00,-7.814925312995910645e-01,3.380426645278930664e+00,6.017177581787109375e+00,-2.779688358306884766e+00,2.463121652603149414e+00,-1.054517184684300446e-08
-1.842831134796142578e+00,3.189128160476684570e+00,-1.394648790359497070e+00,2.711466073989868164e+00,7.139520645141601562e+00,-2.646306753158569336e+00,2.123544454574584961e+00,9.965813951851032471e-09
-2.813245534896850586e+00,1.206060171127319336e+00,-2.158489942550659180e+00,2.439033508300781250e+00,7.803591728210449219e+00,-2.532165050506591797e+00,6.110370159149169922e-01,-9.333950501400067878e-09
-2.206172466278076172e+00,9.239329099655151367e-01,-2.271507978439331055e+00,2.572653293609619141e+00,6.448649883270263672e+00,-2.485121250152587891e+00,-8.865866065025329590e-01,1.100201174608628207e-08
-1.415608048439025879e+00,1.009265422821044922e+00,-2.755052328109741211e+00,2.564328432083129883e+00,2.151828050613403320e+00,-4.461806774139404297e+00,-4.610580921173095703e+00,-9.066821071712638513e-09
-2.035752058029174805e+00,-6.628797054290771484e-01,-5.110650539398193359e+00,2.243351459503173828e+00,-5.010340213775634766e+00,-9.403810501098632812e+00,-1.188931655883789062e+01,1.077179057062949141e-08
-3.892687559127807617e+00,-4.439294815063476562e+00,-6.652959823608398438e+00,1.677536517381668091e-01,-1.228100109100341797e+01,-1.214644050598144531e+01,-1.530634403228759766e+01,-9.454828919785995822e-09
-3.810541868209838867e+00,-6.070655822753906250e+00,-2.384423494338989258e+00,-3.337963819503784180e+00,-1.400837707519531250e+01,-6.850880622863769531e+00,-8.842998504638671875e+00,1.003418592659954811e-08
-3.810541868209838867e+00,-6.070655822753906250e+00,-2.384423732757568359e+00,-3.337963819503784180e+00,-1.400837707519531250e+01,-6.850880622863769531e+00,-8.842998504638671875e+00,-1.093317880673794207e-08
-1.113937854766845703e+00,-3.251797676086425781e+00,5.395288944244384766e+00,-6.000894069671630859e+00,-9.089555740356445312e+00,2.370114803314208984e+00,1.101608872413635254e+00,9.228210195999508869e-09
1.291738271713256836e+00,6.554310321807861328e-01,9.557543754577636719e+00,-6.998711585998535156e+00,-2.774313449859619141e+00,6.765411376953125000e+00,5.068702220916748047e+00,-1.054517184684300446e-08
2.411910295486450195e+00,2.588450670242309570e+00,7.999247074127197266e+00,-6.684689521789550781e+00,5.960693359375000000e-01,4.692545413970947266e+00,2.736394643783569336e+00,9.965813951851032471e-09
3.127669095993041992e+00,2.734316349029541016e+00,4.333092212677001953e+00,-5.413011074066162109e+00,1.480464339256286621e+00,1.277280211448669434e+00,5.812181830406188965e-01,-9.333950501400067878e-09
4.637595176696777344e+00,3.666410923004150391e+00,2.888263702392578125e+00,-2.567488908767700195e+00,3.144409656524658203e+00,1.122250795364379883e+00,2.351165533065795898e+00,1.100201174608628207e-08
6.023743152618408203e+00,5.825002670288085938e+00,3.791576385498046875e+00,1.216962575912475586e+00,5.748809337615966797e+00,3.664196968078613281e+00,6.036512374877929688e+00,-9.066821071712638513e-09
5.556249618530273438e+00,6.882200717926025391e+00,4.263930320739746094e+00,3.792937517166137695e+00,6.316847324371337891e+00,5.630107402801513672e+00,7.243838310241699219e+00,1.077179057062949141e-08
3.515127658843994141e+00,5.271428108215332031e+00,2.000030755996704102e+00,4.417150974273681641e+00,3.302502870559692383e+00,4.608498573303222656e+00,3.306021213531494141e+00,-9.454828919785995822e-09
2.493840157985687256e-01,9.891057610511779785e-01,-3.394371032714843750e+00,3.165925741195678711e+00,-2.425174474716186523e+00,1.420115679502487183e-01,-4.190180301666259766e+00,1.003418592659954811e-08
-3.293481588363647461e+00,-3.747058391571044922e+00,-9.218172073364257812e+00,8.365182280540466309e-01,-8.067799568176269531e+00,-5.795450687408447266e+00,-1.121655750274658203e+01,-1.093317880673794207e-08
